ID_taxis,Taxis,payment_type,total_amount,PU_ID_borough,DO_ID_borough,pickup_hour,date
1253,Yellow,2.0,15.3,3,3,11,8/3/2019
1254,Yellow,1.0,59.76,5,1,11,8/3/2019
1255,Yellow,1.0,24.75,3,3,13,8/3/2019
1256,Yellow,1.0,20.16,3,1,14,8/3/2019
1257,Yellow,1.0,20.75,3,3,15,8/3/2019
1258,Yellow,2.0,11.8,3,3,15,8/3/2019
1259,Yellow,2.0,22.8,3,3,17,8/3/2019
1260,Yellow,1.0,26.16,3,3,17,8/3/2019
1261,Yellow,2.0,8.8,3,3,18,8/3/2019
1262,Yellow,1.0,19.12,3,3,19,8/3/2019
1263,Yellow,1.0,13.3,3,3,20,8/3/2019
1264,Yellow,1.0,11.4,3,3,10,9/3/2019
1265,Yellow,1.0,8.76,3,3,11,9/3/2019
1266,Yellow,2.0,10.3,3,3,12,9/3/2019
1267,Yellow,2.0,10.3,3,3,12,9/3/2019
1268,Yellow,2.0,26.3,3,5,12,9/3/2019
1269,Yellow,1.0,10.8,3,3,12,9/3/2019
1270,Yellow,1.0,16.55,3,3,15,9/3/2019
1271,Yellow,1.0,14.76,3,3,16,9/3/2019
1272,Yellow,1.0,8.75,3,3,16,9/3/2019
1273,Yellow,1.0,21.8,3,3,17,9/3/2019
1274,Yellow,1.0,15.0,1,1,17,9/3/2019
1275,Yellow,2.0,11.3,3,3,17,9/3/2019
1276,Yellow,1.0,18.36,3,3,19,9/3/2019
1277,Yellow,1.0,11.15,3,3,19,9/3/2019
1278,Yellow,1.0,10.12,3,3,18,9/3/2019
1279,Yellow,2.0,9.3,6,3,19,9/3/2019
1280,Yellow,2.0,7.3,3,3,20,9/3/2019
1281,Yellow,1.0,11.15,3,3,10,10/3/2019
1282,Yellow,1.0,45.67,3,1,10,10/3/2019
1283,Yellow,1.0,9.8,3,3,13,10/3/2019
1284,Yellow,1.0,17.16,3,3,13,10/3/2019
1285,Yellow,1.0,19.56,3,3,15,10/3/2019
1286,Yellow,1.0,6.85,5,5,17,10/3/2019
1287,Yellow,1.0,13.53,3,3,17,10/3/2019
1288,Yellow,1.0,12.96,3,3,17,10/3/2019
1289,Yellow,3.0,6.8,3,3,14,4/8/2019
1290,Yellow,1.0,15.3,3,3,14,4/8/2019
1291,Yellow,2.0,10.3,3,3,15,4/8/2019
1292,Yellow,1.0,21.95,3,3,15,4/8/2019
1293,Yellow,1.0,15.36,3,3,15,4/8/2019
1294,Yellow,1.0,15.36,3,3,16,4/8/2019
1295,Yellow,1.0,20.75,3,3,16,4/8/2019
1296,Yellow,1.0,17.88,3,3,16,4/8/2019
1297,Yellow,1.0,12.1,3,3,19,4/8/2019
1298,Yellow,1.0,71.42,1,3,20,4/8/2019
1299,Yellow,1.0,73.7,1,3,20,4/8/2019
1300,Yellow,2.0,10.3,3,3,7,5/8/2019
1301,Yellow,1.0,71.42,1,3,7,5/8/2019
1302,Yellow,2.0,20.8,1,1,7,5/8/2019
1303,Yellow,2.0,61.42,1,3,8,5/8/2019
1304,Yellow,2.0,10.3,3,3,9,5/8/2019
1305,Yellow,1.0,18.35,3,3,9,5/8/2019
1306,Yellow,1.0,11.8,3,3,9,5/8/2019
1307,Yellow,2.0,12.3,3,3,11,5/8/2019
1308,Yellow,1.0,73.67,1,3,15,5/8/2019
1309,Yellow,1.0,26.16,5,3,17,5/8/2019
1310,Yellow,1.0,9.36,3,3,18,5/8/2019
1311,Yellow,1.0,51.5,3,1,19,5/8/2019
1312,Yellow,1.0,15.38,3,3,19,5/8/2019
1313,Yellow,1.0,12.35,3,3,7,6/8/2019
1314,Yellow,1.0,20.15,3,3,13,6/8/2019
1315,Yellow,2.0,10.3,3,3,16,6/8/2019
1316,Yellow,1.0,17.76,3,3,15,6/8/2019
1317,Yellow,1.0,18.8,3,3,16,6/8/2019
1318,Yellow,1.0,10.3,3,3,16,6/8/2019
1319,Yellow,1.0,15.36,3,3,19,6/8/2019
1320,Yellow,1.0,9.3,3,3,20,6/8/2019
1321,Yellow,1.0,30.3,3,3,20,6/8/2019
1322,Yellow,1.0,6.3,5,5,20,6/8/2019
1323,Yellow,1.0,9.3,3,3,6,7/8/2019
1324,Yellow,1.0,15.96,3,3,6,7/8/2019
1325,Yellow,2.0,22.8,3,3,8,7/8/2019
1326,Yellow,1.0,15.96,3,3,8,7/8/2019
1327,Yellow,1.0,26.75,3,3,8,7/8/2019
1328,Yellow,1.0,13.0,3,3,9,7/8/2019
1329,Yellow,1.0,12.96,3,3,9,7/8/2019
1330,Yellow,2.0,10.8,3,3,9,7/8/2019
1331,Yellow,1.0,25.56,3,3,10,7/8/2019
1332,Yellow,2.0,12.8,3,3,10,7/8/2019
1333,Yellow,2.0,55.3,3,1,10,7/8/2019
1334,Yellow,1.0,14.3,3,3,11,7/8/2019
1335,Yellow,1.0,24.96,3,3,12,7/8/2019
1336,Yellow,1.0,11.16,3,3,12,7/8/2019
1337,Yellow,2.0,30.8,1,1,13,7/8/2019
1338,Yellow,1.0,53.65,3,1,13,7/8/2019
1339,Yellow,1.0,14.16,3,3,14,7/8/2019
1340,Yellow,1.0,16.0,3,3,15,7/8/2019
1341,Yellow,1.0,22.8,3,3,18,7/8/2019
1342,Yellow,1.0,27.94,3,3,18,7/8/2019
1343,Yellow,1.0,10.8,3,3,20,7/8/2019
1344,Yellow,1.0,18.96,3,3,6,8/8/2019
1345,Yellow,1.0,15.95,3,3,7,8/8/2019
1346,Yellow,1.0,17.76,3,3,8,8/8/2019
1347,Yellow,1.0,26.8,3,3,10,8/8/2019
1348,Yellow,1.0,16.3,3,3,11,8/8/2019
1349,Yellow,1.0,30.36,3,3,12,8/8/2019
1350,Yellow,1.0,19.55,3,3,12,8/8/2019
1351,Yellow,1.0,11.75,6,3,13,8/8/2019
1352,Yellow,1.0,13.5,3,3,14,8/8/2019
1353,Yellow,1.0,35.15,3,3,14,8/8/2019
1354,Yellow,1.0,50.87,3,1,15,8/8/2019
1355,Yellow,2.0,8.8,3,3,15,8/8/2019
1356,Yellow,1.0,21.36,3,3,15,8/8/2019
1357,Yellow,2.0,12.3,3,3,15,8/8/2019
1358,Yellow,1.0,69.8,1,3,16,8/8/2019
1359,Yellow,1.0,20.68,3,3,17,8/8/2019
1360,Yellow,2.0,65.92,3,1,17,8/8/2019
1361,Yellow,1.0,19.55,3,3,18,8/8/2019
1362,Yellow,2.0,22.3,3,3,18,8/8/2019
1363,Yellow,1.0,11.3,3,3,19,8/8/2019
1364,Yellow,1.0,11.16,3,3,20,8/8/2019
1365,Yellow,2.0,12.8,3,3,20,8/8/2019
1366,Yellow,1.0,17.75,3,3,8,9/8/2019
1367,Yellow,1.0,7.3,3,3,7,9/8/2019
1368,Yellow,1.0,17.6,3,3,8,9/8/2019
1369,Yellow,1.0,35.76,3,3,9,9/8/2019
1370,Yellow,1.0,12.0,3,3,11,9/8/2019
1371,Yellow,1.0,11.76,3,3,13,9/8/2019
1372,Yellow,2.0,15.8,3,3,13,9/8/2019
1373,Yellow,1.0,15.36,3,3,15,9/8/2019
1374,Yellow,1.0,22.85,3,3,16,9/8/2019
1375,Yellow,2.0,17.8,3,3,16,9/8/2019
1376,Yellow,1.0,8.76,5,5,17,9/8/2019
1377,Yellow,2.0,11.3,3,3,17,9/8/2019
1378,Yellow,4.0,14.3,3,3,17,9/8/2019
1379,Yellow,1.0,61.42,3,1,17,9/8/2019
1380,Yellow,1.0,16.3,3,3,19,9/8/2019
1381,Yellow,2.0,7.8,3,3,20,9/8/2019
1382,Yellow,1.0,6.36,3,3,6,10/8/2019
1383,Yellow,1.0,41.87,3,1,10,10/8/2019
1384,Yellow,1.0,23.8,3,3,11,10/8/2019
1385,Yellow,2.0,24.8,3,2,13,10/8/2019
1386,Yellow,2.0,17.3,3,3,7,10/8/2019
1387,Yellow,1.0,17.3,3,3,15,10/8/2019
1388,Yellow,1.0,15.83,3,3,17,10/8/2019
1389,Yellow,2.0,14.3,3,3,17,10/8/2019
1390,Yellow,1.0,12.8,3,3,19,10/8/2019
1391,Yellow,1.0,22.56,3,3,19,10/8/2019
1392,Yellow,2.0,12.3,3,3,10,19/12/2019
1393,Yellow,1.0,23.75,3,3,10,19/12/2019
1394,Yellow,1.0,15.99,3,3,10,19/12/2019
1395,Yellow,1.0,9.96,3,3,11,19/12/2019
1396,Yellow,1.0,8.8,3,3,11,19/12/2019
1397,Yellow,1.0,9.36,3,3,11,19/12/2019
1398,Yellow,1.0,18.48,3,3,12,19/12/2019
1399,Yellow,1.0,36.8,3,3,14,19/12/2019
1400,Yellow,2.0,25.8,3,3,14,19/12/2019
1401,Yellow,2.0,23.8,3,3,14,19/12/2019
1402,Yellow,1.0,36.96,3,3,15,19/12/2019
1403,Yellow,1.0,15.18,3,3,15,19/12/2019
1404,Yellow,1.0,18.3,3,3,15,19/12/2019
1405,Yellow,2.0,15.8,3,3,16,19/12/2019
1406,Yellow,1.0,23.76,3,3,16,19/12/2019
1407,Yellow,1.0,15.36,3,3,16,19/12/2019
1408,Yellow,1.0,12.98,3,3,18,19/12/2019
1409,Yellow,2.0,9.3,3,3,7,20/12/2019
1410,Yellow,1.0,12.98,3,3,9,20/12/2019
1411,Yellow,1.0,14.76,3,3,9,20/12/2019
1412,Yellow,2.0,14.8,3,3,11,20/12/2019
1413,Yellow,1.0,9.3,3,3,16,20/12/2019
1414,Yellow,2.0,12.3,3,3,17,20/12/2019
1415,Yellow,1.0,73.3,3,6,18,20/12/2019
1416,Yellow,1.0,22.77,3,3,18,20/12/2019
1417,Yellow,1.0,18.36,3,3,18,20/12/2019
1418,Yellow,1.0,9.8,3,3,7,21/12/2019
1419,Yellow,1.0,11.15,3,3,10,21/12/2019
1420,Yellow,1.0,42.5,3,1,10,21/12/2019
1421,Yellow,2.0,8.8,3,3,10,21/12/2019
1422,Yellow,2.0,19.8,3,3,10,21/12/2019
1423,Yellow,2.0,23.3,3,3,10,21/12/2019
1424,Yellow,1.0,10.38,3,3,12,21/12/2019
1425,Yellow,2.0,9.8,3,3,12,21/12/2019
1426,Yellow,2.0,16.3,3,3,12,21/12/2019
1427,Yellow,1.0,15.3,3,3,12,21/12/2019
1428,Yellow,1.0,20.76,3,3,13,21/12/2019
1429,Yellow,1.0,9.1,3,3,13,21/12/2019
1430,Yellow,1.0,14.16,3,3,13,21/12/2019
1431,Yellow,1.0,25.3,3,3,13,21/12/2019
1432,Yellow,1.0,13.56,3,3,12,21/12/2019
1433,Yellow,1.0,9.96,3,3,14,21/12/2019
1434,Yellow,2.0,11.3,3,3,15,21/12/2019
1435,Yellow,1.0,10.56,3,3,15,21/12/2019
1436,Yellow,1.0,22.3,3,3,16,21/12/2019
1437,Yellow,1.0,11.8,3,3,16,21/12/2019
1438,Yellow,1.0,11.8,3,3,17,21/12/2019
1439,Yellow,2.0,8.8,3,3,20,21/12/2019
1440,Yellow,2.0,9.8,3,3,6,22/12/2019
1441,Yellow,1.0,9.1,3,3,9,22/12/2019
1442,Yellow,2.0,9.3,3,3,12,22/12/2019
1443,Yellow,1.0,37.56,5,3,12,22/12/2019
1444,Yellow,1.0,11.27,3,3,12,22/12/2019
1445,Yellow,1.0,13.5,3,3,14,22/12/2019
1446,Yellow,1.0,12.96,3,3,15,22/12/2019
1447,Yellow,2.0,12.8,3,3,17,22/12/2019
1448,Yellow,1.0,38.92,3,1,18,22/12/2019
1449,Yellow,1.0,14.8,3,3,19,22/12/2019
1450,Yellow,2.0,61.42,3,1,6,23/12/2019
1451,Yellow,1.0,9.95,3,3,6,23/12/2019
1452,Yellow,1.0,20.3,3,3,7,23/12/2019
1453,Yellow,1.0,18.3,3,3,8,23/12/2019
1454,Yellow,1.0,12.25,3,3,8,23/12/2019
1455,Yellow,2.0,15.8,3,3,8,23/12/2019
1456,Yellow,1.0,12.36,3,3,9,23/12/2019
1457,Yellow,1.0,9.75,3,3,10,23/12/2019
1458,Yellow,2.0,9.3,3,3,10,23/12/2019
1459,Yellow,2.0,8.8,3,3,12,23/12/2019
1460,Yellow,1.0,48.02,1,3,12,23/12/2019
1461,Yellow,1.0,21.0,3,3,13,23/12/2019
1462,Yellow,2.0,13.3,3,3,14,23/12/2019
1463,Yellow,1.0,17.16,3,3,15,23/12/2019
1464,Yellow,1.0,17.0,3,3,16,23/12/2019
1465,Yellow,2.0,9.8,1,1,16,23/12/2019
1466,Yellow,1.0,11.75,3,3,16,23/12/2019
1467,Yellow,2.0,24.3,3,3,17,23/12/2019
1468,Yellow,1.0,14.16,3,3,19,23/12/2019
1469,Yellow,2.0,12.8,3,3,6,24/12/2019
1470,Yellow,1.0,12.74,3,3,8,24/12/2019
1471,Yellow,1.0,12.35,3,3,11,24/12/2019
1472,Yellow,1.0,10.8,3,3,12,24/12/2019
1473,Yellow,1.0,10.35,3,3,12,24/12/2019
1474,Yellow,1.0,11.0,3,3,13,24/12/2019
1475,Yellow,1.0,14.15,3,3,13,24/12/2019
1476,Yellow,2.0,8.3,3,3,13,24/12/2019
1477,Yellow,1.0,22.56,3,3,13,24/12/2019
1478,Yellow,1.0,29.75,3,3,15,24/12/2019
1479,Yellow,1.0,20.75,3,3,16,24/12/2019
1480,Yellow,2.0,5.3,3,3,17,24/12/2019
1481,Yellow,1.0,16.0,3,3,18,24/12/2019
1482,Yellow,1.0,14.4,3,3,19,24/12/2019
1483,Yellow,1.0,7.88,3,3,9,25/12/2019
1484,Yellow,2.0,8.8,3,3,11,25/12/2019
1485,Yellow,1.0,11.8,3,3,14,25/12/2019
1486,Yellow,1.0,11.3,3,3,17,25/12/2019
1487,Yellow,1.0,13.8,3,3,20,25/12/2019
1488,Yellow,1.0,66.42,1,3,6,26/12/2019
1489,Yellow,1.0,19.75,3,3,11,26/12/2019
1490,Yellow,1.0,11.8,3,3,13,26/12/2019
1491,Yellow,2.0,13.3,3,3,14,26/12/2019
1492,Yellow,1.0,47.3,1,3,14,26/12/2019
1493,Yellow,1.0,10.12,3,3,14,26/12/2019
1494,Yellow,2.0,8.3,3,3,15,26/12/2019
1495,Yellow,1.0,14.75,3,3,16,26/12/2019
1496,Yellow,2.0,17.8,3,3,17,26/12/2019
1497,Yellow,1.0,15.36,3,3,18,26/12/2019
1498,Yellow,0.0,33.68,5,5,7,20/12/2019
1499,Yellow,0.0,44.89,5,3,11,20/12/2019
1500,Yellow,0.0,61.08,2,1,9,23/12/2019
1501,Yellow,2.0,23.8,3,3,10,4/3/2020
1502,Yellow,1.0,16.0,3,3,11,4/3/2020
1503,Yellow,2.0,8.8,3,3,10,4/3/2020
1504,Yellow,1.0,17.3,3,3,11,4/3/2020
1505,Yellow,1.0,11.15,3,3,12,4/3/2020
1506,Yellow,1.0,9.96,3,3,12,4/3/2020
1507,Yellow,1.0,22.56,3,3,12,4/3/2020
1508,Yellow,1.0,25.55,3,3,13,4/3/2020
1509,Yellow,1.0,39.36,1,3,15,4/3/2020
1510,Yellow,1.0,19.3,3,3,16,4/3/2020
1511,Yellow,1.0,17.16,3,3,16,4/3/2020
1512,Yellow,1.0,11.85,3,3,17,4/3/2020
1513,Yellow,1.0,13.56,3,3,17,4/3/2020
1514,Yellow,1.0,37.18,3,3,17,4/3/2020
1515,Yellow,1.0,9.96,3,3,18,4/3/2020
1516,Yellow,1.0,30.36,3,3,19,4/3/2020
1517,Yellow,1.0,18.36,3,3,18,4/3/2020
1518,Yellow,1.0,26.16,3,3,18,4/3/2020
1519,Yellow,1.0,13.3,3,3,19,4/3/2020
1520,Yellow,1.0,8.97,3,3,8,5/3/2020
1521,Yellow,1.0,14.1,3,3,10,5/3/2020
1522,Yellow,1.0,7.3,3,3,10,5/3/2020
1523,Yellow,1.0,46.8,3,2,11,5/3/2020
1524,Yellow,1.0,17.25,3,3,12,5/3/2020
1525,Yellow,1.0,15.96,3,3,14,5/3/2020
1526,Yellow,2.0,10.8,3,3,18,5/3/2020
1527,Yellow,1.0,14.16,3,3,20,5/3/2020
1528,Yellow,2.0,10.3,3,3,6,6/3/2020
1529,Yellow,1.0,63.96,1,5,6,6/3/2020
1530,Yellow,1.0,51.47,1,3,7,6/3/2020
1531,Yellow,2.0,12.3,3,3,10,6/3/2020
1532,Yellow,1.0,115.65,3,0,12,6/3/2020
1533,Yellow,2.0,14.3,3,3,12,6/3/2020
1534,Yellow,1.0,15.73,3,3,12,6/3/2020
1535,Yellow,1.0,14.08,3,3,12,6/3/2020
1536,Yellow,1.0,12.95,3,3,12,6/3/2020
1537,Yellow,1.0,10.56,3,3,13,6/3/2020
1538,Yellow,1.0,8.76,3,3,13,6/3/2020
1539,Yellow,1.0,14.15,3,3,14,6/3/2020
1540,Yellow,2.0,8.8,3,3,14,6/3/2020
1541,Yellow,1.0,13.56,3,3,14,6/3/2020
1542,Yellow,1.0,10.12,3,3,14,6/3/2020
1543,Yellow,1.0,9.8,3,3,15,6/3/2020
1544,Yellow,2.0,11.3,3,3,15,6/3/2020
1545,Yellow,1.0,53.15,3,1,15,6/3/2020
1546,Yellow,2.0,15.3,3,3,16,6/3/2020
1547,Yellow,1.0,46.56,3,5,17,6/3/2020
1548,Yellow,1.0,9.96,3,3,17,6/3/2020
1549,Yellow,1.0,12.8,3,3,18,6/3/2020
1550,Yellow,1.0,14.16,3,3,18,6/3/2020
1551,Yellow,1.0,10.56,3,3,18,6/3/2020
1552,Yellow,2.0,12.3,3,3,6,7/3/2020
1553,Yellow,1.0,15.3,3,3,9,7/3/2020
1554,Yellow,1.0,15.95,3,3,10,7/3/2020
1555,Yellow,1.0,12.42,3,3,12,7/3/2020
1556,Yellow,2.0,11.8,3,3,13,7/3/2020
1557,Yellow,1.0,17.15,3,3,13,7/3/2020
1558,Yellow,1.0,12.8,3,3,15,7/3/2020
1559,Yellow,2.0,9.8,3,3,16,7/3/2020
1560,Yellow,1.0,12.96,3,3,17,7/3/2020
1561,Yellow,2.0,11.3,3,3,18,7/3/2020
1562,Yellow,4.0,10.8,3,3,18,7/3/2020
1563,Yellow,1.0,56.3,3,5,19,7/3/2020
1564,Yellow,1.0,18.96,3,3,20,7/3/2020
1565,Yellow,1.0,27.6,3,3,19,7/3/2020
1566,Yellow,2.0,4.8,3,3,8,8/3/2020
1567,Yellow,1.0,19.56,3,2,8,8/3/2020
1568,Yellow,1.0,8.8,3,3,9,8/3/2020
1569,Yellow,1.0,8.97,3,3,10,8/3/2020
1570,Yellow,2.0,7.8,3,3,10,8/3/2020
1571,Yellow,2.0,17.8,3,3,10,8/3/2020
1572,Yellow,2.0,15.3,3,3,12,8/3/2020
1573,Yellow,2.0,29.8,1,1,13,8/3/2020
1574,Yellow,1.0,20.38,3,3,13,8/3/2020
1575,Yellow,1.0,12.05,3,3,15,8/3/2020
1576,Yellow,1.0,6.36,3,3,16,8/3/2020
1577,Yellow,1.0,17.76,3,3,17,8/3/2020
1578,Yellow,1.0,14.63,3,3,18,8/3/2020
1579,Yellow,1.0,17.02,3,3,19,8/3/2020
1580,Yellow,2.0,8.8,3,3,19,8/3/2020
1581,Yellow,2.0,8.8,3,3,20,8/3/2020
1582,Yellow,1.0,9.2,3,3,7,9/3/2020
1583,Yellow,2.0,9.3,3,3,9,9/3/2020
1584,Yellow,2.0,13.8,3,3,10,9/3/2020
1585,Yellow,1.0,13.55,3,3,13,9/3/2020
1586,Yellow,2.0,13.3,3,3,14,9/3/2020
1587,Yellow,1.0,9.75,3,3,14,9/3/2020
1588,Yellow,1.0,19.2,3,3,15,9/3/2020
1589,Yellow,1.0,12.36,3,3,15,9/3/2020
1590,Yellow,2.0,8.3,3,3,15,9/3/2020
1591,Yellow,1.0,34.3,3,1,15,9/3/2020
1592,Yellow,1.0,11.85,3,3,17,9/3/2020
1593,Yellow,2.0,8.8,3,3,18,9/3/2020
1594,Yellow,1.0,21.96,3,3,19,9/3/2020
1595,Yellow,1.0,22.25,3,3,20,9/3/2020
1596,Yellow,1.0,40.16,1,3,7,10/3/2020
1597,Yellow,1.0,13.8,3,3,9,10/3/2020
1598,Yellow,1.0,14.76,3,3,9,10/3/2020
1599,Yellow,1.0,11.3,3,3,11,10/3/2020
1600,Yellow,2.0,8.3,3,3,13,10/3/2020
1601,Yellow,1.0,16.0,3,3,15,10/3/2020
1602,Yellow,1.0,21.62,3,3,15,10/3/2020
1603,Yellow,2.0,9.3,1,1,18,10/3/2020
1604,Yellow,3.0,10.3,3,3,19,10/3/2020
1605,Yellow,1.0,13.0,3,3,20,10/3/2020
1606,Yellow,2.0,10.8,3,3,20,10/3/2020
1607,Yellow,0.0,21.85,3,1,8,4/3/2020
1608,Yellow,0.0,23.89,5,3,16,6/3/2020
1609,Yellow,1.0,9.36,3,3,11,4/8/2020
1610,Yellow,2.0,10.3,3,3,11,4/8/2020
1611,Yellow,2.0,20.3,3,3,12,4/8/2020
1612,Yellow,2.0,12.3,3,3,13,4/8/2020
1613,Yellow,1.0,18.0,3,3,14,4/8/2020
1614,Yellow,1.0,8.3,3,3,15,4/8/2020
1615,Yellow,2.0,22.8,3,3,15,4/8/2020
1616,Yellow,1.0,18.59,3,3,17,4/8/2020
1617,Yellow,2.0,9.3,3,3,17,4/8/2020
1618,Yellow,2.0,28.3,3,1,17,4/8/2020
1619,Yellow,1.0,13.55,3,3,13,5/8/2020
1620,Yellow,1.0,12.0,3,2,15,5/8/2020
1621,Yellow,1.0,18.35,3,3,16,5/8/2020
1622,Yellow,1.0,23.15,3,3,17,5/8/2020
1623,Yellow,2.0,17.8,3,3,17,5/8/2020
1624,Yellow,2.0,17.8,3,3,17,5/8/2020
1625,Yellow,1.0,16.64,3,3,17,5/8/2020
1626,Yellow,1.0,10.8,3,3,18,5/8/2020
1627,Yellow,2.0,28.3,3,1,18,5/8/2020
1628,Yellow,1.0,52.1,3,1,18,5/8/2020
1629,Yellow,1.0,12.96,3,3,19,5/8/2020
1630,Yellow,1.0,12.96,3,3,19,5/8/2020
1631,Yellow,1.0,19.56,3,3,20,5/8/2020
1632,Yellow,1.0,12.36,3,3,20,5/8/2020
1633,Yellow,1.0,10.3,3,3,6,6/8/2020
1634,Yellow,2.0,8.8,3,3,8,6/8/2020
1635,Yellow,1.0,16.56,3,3,9,6/8/2020
1636,Yellow,1.0,22.56,3,3,11,6/8/2020
1637,Yellow,1.0,11.75,3,3,11,6/8/2020
1638,Yellow,1.0,8.16,3,3,11,6/8/2020
1639,Yellow,2.0,9.3,3,3,13,6/8/2020
1640,Yellow,2.0,16.3,3,3,14,6/8/2020
1641,Yellow,2.0,17.8,3,3,15,6/8/2020
1642,Yellow,1.0,16.3,3,3,15,6/8/2020
1643,Yellow,1.0,15.99,3,3,15,6/8/2020
1644,Yellow,1.0,15.36,3,3,15,6/8/2020
1645,Yellow,2.0,10.8,3,3,15,6/8/2020
1646,Yellow,2.0,6.8,3,3,16,6/8/2020
1647,Yellow,2.0,10.8,3,3,16,6/8/2020
1648,Yellow,1.0,15.36,3,3,17,6/8/2020
1649,Yellow,1.0,13.5,3,3,18,6/8/2020
1650,Yellow,1.0,8.75,3,3,8,7/8/2020
